Run #1:
[91/100] Train Loss: 3698.9664, Test Loss: 6440.649944569229, mIoU: 0.8094448352683342
[92/100] Train Loss: 4260.4745, Test Loss: 7712.233906097508, mIoU: 0.7636095543394319
[93/100] Train Loss: 6998.4103, Test Loss: 6237.848841010001, mIoU: 0.8570926047843692
[94/100] Train Loss: 4798.5697, Test Loss: 3983.271879922891, mIoU: 0.8647057157785513
[95/100] Train Loss: 4252.8412, Test Loss: 5655.9490014825415, mIoU: 0.846958244890421
[96/100] Train Loss: 3930.8014, Test Loss: 5150.828458064425, mIoU: 0.8165673653260688
[97/100] Train Loss: 3726.4196, Test Loss: 5452.115845594589, mIoU: 0.8205965888674804
[98/100] Train Loss: 3600.5670, Test Loss: 4983.533034239616, mIoU: 0.8484884919428916
[99/100] Train Loss: 3432.7107, Test Loss: 5393.8676294859215, mIoU: 0.856758872060134
[100/100] Train Loss: 3309.8839, Test Loss: 5265.122388308688, mIoU: 0.8375520123007159
